,Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
27760,61540.0,Lacon,Illinois,IL,Marshall,41.0216,-89.4008,-1.0
27761,61541.0,La Rose,Illinois,IL,Marshall,41.0063,-89.2269,-1.0
27763,61543.0,Liverpool,Illinois,IL,Fulton,40.3902,-90.0026,-1.0
27764,61544.0,London Mills,Illinois,IL,Fulton,40.695,-90.2616,-1.0
27765,61545.0,Lowpoint,Illinois,IL,Woodford,40.8793,-89.3703,-1.0
27766,61546.0,Manito,Illinois,IL,Mason,40.416,-89.7898,-1.0
27767,61547.0,Mapleton,Illinois,IL,Peoria,40.6117,-89.7184,-1.0
27768,61548.0,Metamora,Illinois,IL,Woodford,40.7844,-89.4309,-1.0
27770,61552.0,Mossville,Illinois,IL,Peoria,40.818,-89.568,-1.0
27771,61553.0,Norris,Illinois,IL,Fulton,40.6259,-90.0323,-1.0
27772,61554.0,Pekin,Illinois,IL,Tazewell,40.5674,-89.6243,-1.0
27773,61555.0,Pekin,Illinois,IL,Tazewell,40.5607,-89.6502,-1.0
27774,61558.0,Pekin,Illinois,IL,Tazewell,40.5545,-89.61,-1.0
27775,61559.0,Princeville,Illinois,IL,Stark,40.9093,-89.7723,-1.0
27776,61560.0,Putnam,Illinois,IL,Putnam,41.1949,-89.4409,-1.0
27777,61561.0,Roanoke,Illinois,IL,Woodford,40.7956,-89.2093,-1.0
27778,61562.0,Rome,Illinois,IL,Peoria,40.8743,-89.5067,-1.0
27779,61563.0,Saint David,Illinois,IL,Fulton,40.4912,-90.0505,-1.0
27780,61564.0,South Pekin,Illinois,IL,Tazewell,40.4948,-89.6546,-1.0
27781,61565.0,Sparland,Illinois,IL,Marshall,41.0134,-89.4571,-1.0
27782,61567.0,Topeka,Illinois,IL,Mason,40.3443,-89.8859,-1.0
27783,61568.0,Tremont,Illinois,IL,Tazewell,40.5053,-89.4833,-1.0
27784,61569.0,Trivoli,Illinois,IL,Peoria,40.6795,-89.9135,-1.0
27785,61570.0,Washburn,Illinois,IL,Marshall,40.9141,-89.283,-1.0
27786,61571.0,Washington,Illinois,IL,Tazewell,40.7034,-89.4194,-1.0
27787,61572.0,Yates City,Illinois,IL,Knox,40.7878,-90.0265,-1.0
27795,61610.0,Creve Coeur,Illinois,IL,Tazewell,40.6428,-89.5988,-1.0
27831,61720.0,Anchor,Illinois,IL,McLean,40.5441,-88.5266,-1.0
27832,61721.0,Armington,Illinois,IL,Tazewell,40.3613,-89.3231,-1.0
27833,61722.0,Arrowsmith,Illinois,IL,McLean,40.412,-88.6296,-1.0
27834,61723.0,Atlanta,Illinois,IL,Logan,40.2586,-89.23,-1.0
27835,61724.0,Bellflower,Illinois,IL,McLean,40.3401,-88.5227,-1.0
27836,61725.0,Carlock,Illinois,IL,McLean,40.6029,-89.1098,-1.0
27837,61726.0,Chenoa,Illinois,IL,McLean,40.7446,-88.7219,-1.0
27839,61728.0,Colfax,Illinois,IL,McLean,40.5704,-88.62,-1.0
27840,61729.0,Congerville,Illinois,IL,Woodford,40.6208,-89.1994,-1.0
27841,61730.0,Cooksville,Illinois,IL,McLean,40.536,-88.735,-1.0
27842,61731.0,Cropsey,Illinois,IL,McLean,40.603,-88.4943,-1.0
27843,61732.0,Danvers,Illinois,IL,McLean,40.5364,-89.1885,-1.0
27844,61733.0,Deer Creek,Illinois,IL,Tazewell,40.6224,-89.3323,-1.0
27845,61734.0,Delavan,Illinois,IL,Tazewell,40.369,-89.5321,-1.0
27846,61735.0,Dewitt,Illinois,IL,De Witt,40.1848,-88.7637,-1.0
27847,61736.0,Downs,Illinois,IL,McLean,40.3989,-88.8686,-1.0
27848,61737.0,Ellsworth,Illinois,IL,McLean,40.4432,-88.7371,-1.0
27849,61738.0,El Paso,Illinois,IL,Woodford,40.7389,-89.012,-1.0
27850,61739.0,Fairbury,Illinois,IL,Livingston,40.745,-88.5165,-1.0
27851,61740.0,Flanagan,Illinois,IL,Livingston,40.879,-88.862,-1.0
27852,61741.0,Forrest,Illinois,IL,Livingston,40.7513,-88.4111,-1.0
27853,61742.0,Goodfield,Illinois,IL,Woodford,40.6329,-89.2727,-1.0
27854,61743.0,Graymont,Illinois,IL,Livingston,40.8757,-88.7817,-1.0
27855,61744.0,Gridley,Illinois,IL,McLean,40.7439,-88.884,-1.0
27856,61745.0,Heyworth,Illinois,IL,McLean,40.3307,-88.9776,-1.0
27857,61747.0,Hopedale,Illinois,IL,Tazewell,40.4273,-89.4214,-1.0
27858,61748.0,Hudson,Illinois,IL,McLean,40.6205,-88.9759,-1.0
27859,61749.0,Kenney,Illinois,IL,De Witt,40.1115,-89.0622,-1.0
27860,61750.0,Lane,Illinois,IL,De Witt,40.1235,-88.8597,-1.0
27861,61751.0,Lawndale,Illinois,IL,Logan,40.2193,-89.2852,-1.0
27862,61752.0,Le Roy,Illinois,IL,McLean,40.3468,-88.7598,-1.0
27863,61753.0,Lexington,Illinois,IL,McLean,40.6357,-88.8062,-1.0
27864,61754.0,Mc Lean,Illinois,IL,McLean,40.3282,-89.1645,-1.0
27865,61755.0,Mackinaw,Illinois,IL,Tazewell,40.5396,-89.3458,-1.0
27866,61756.0,Maroa,Illinois,IL,Macon,40.0342,-88.9578,-1.0
27867,61758.0,Merna,Illinois,IL,McLean,40.5192,-88.8643,-1.0
27868,61759.0,Minier,Illinois,IL,Tazewell,40.4359,-89.3165,-1.0
27869,61760.0,Minonk,Illinois,IL,Woodford,40.8985,-89.0349,-1.0
27871,61764.0,Pontiac,Illinois,IL,Livingston,40.8764,-88.6328,-1.0
27872,61769.0,Saunemin,Illinois,IL,Livingston,40.8885,-88.4094,-1.0
27873,61770.0,Saybrook,Illinois,IL,McLean,40.432,-88.5247,-1.0
27874,61771.0,Secor,Illinois,IL,Woodford,40.7224,-89.1271,-1.0
27875,61772.0,Shirley,Illinois,IL,McLean,40.4174,-89.0822,-1.0
27876,61773.0,Sibley,Illinois,IL,Ford,40.5823,-88.3815,-1.0
27877,61774.0,Stanford,Illinois,IL,McLean,40.4376,-89.2164,-1.0
27878,61775.0,Strawn,Illinois,IL,Livingston,40.6476,-88.404,-1.0
27879,61776.0,Towanda,Illinois,IL,McLean,40.5533,-88.8886,-1.0
27880,61777.0,Wapella,Illinois,IL,De Witt,40.2323,-88.9673,-1.0
27881,61778.0,Waynesville,Illinois,IL,De Witt,40.2437,-89.1143,-1.0
27888,61810.0,Allerton,Illinois,IL,Vermilion,39.9188,-87.9312,-1.0
27889,61811.0,Alvin,Illinois,IL,Vermilion,40.3007,-87.608,-1.0
27890,61812.0,Armstrong,Illinois,IL,Vermilion,40.2175,-87.8943,-1.0
27891,61813.0,Bement,Illinois,IL,Piatt,39.9222,-88.5688,-1.0
27892,61814.0,Bismarck,Illinois,IL,Vermilion,40.2552,-87.6138,-1.0
27893,61815.0,Bondville,Illinois,IL,Champaign,40.1084,-88.3782,-1.0
27894,61816.0,Broadlands,Illinois,IL,Champaign,39.9142,-87.9948,-1.0
27895,61817.0,Catlin,Illinois,IL,Vermilion,40.0699,-87.7113,-1.0
27896,61818.0,Cerro Gordo,Illinois,IL,Piatt,39.8681,-88.7256,-1.0
27897,61820.0,Champaign,Illinois,IL,Champaign,40.111,-88.2407,-1.0
27898,61821.0,Champaign,Illinois,IL,Champaign,40.1073,-88.2788,-1.0
27899,61822.0,Champaign,Illinois,IL,Champaign,40.1317,-88.2854,-1.0
27900,61824.0,Champaign,Illinois,IL,Champaign,40.1399,-88.1961,-1.0
27901,61825.0,Champaign,Illinois,IL,Champaign,40.1399,-88.1961,-1.0
27902,61826.0,Champaign,Illinois,IL,Champaign,40.1131,-88.3613,-1.0
27903,61830.0,Cisco,Illinois,IL,Piatt,39.9972,-88.6962,-1.0
27904,61831.0,Collison,Illinois,IL,Vermilion,40.2207,-87.7987,-1.0
27906,61833.0,Tilton,Illinois,IL,Vermilion,40.0964,-87.644,-1.0
27908,61839.0,De Land,Illinois,IL,Piatt,40.1107,-88.6392,-1.0
27909,61840.0,Dewey,Illinois,IL,Champaign,40.3131,-88.277,-1.0
27910,61841.0,Fairmount,Illinois,IL,Vermilion,40.0373,-87.8365,-1.0
27911,61842.0,Farmer City,Illinois,IL,De Witt,40.2447,-88.6634,-1.0
27912,61843.0,Fisher,Illinois,IL,Champaign,40.2991,-88.356,-1.0
27913,61844.0,Fithian,Illinois,IL,Vermilion,40.1192,-87.8797,-1.0
27914,61845.0,Foosland,Illinois,IL,Champaign,40.3554,-88.4202,-1.0
27915,61846.0,Georgetown,Illinois,IL,Vermilion,39.9792,-87.6365,-1.0
27916,61847.0,Gifford,Illinois,IL,Champaign,40.3028,-88.0317,-1.0
27917,61848.0,Henning,Illinois,IL,Vermilion,40.304,-87.7007,-1.0
27918,61849.0,Homer,Illinois,IL,Champaign,40.0346,-87.9627,-1.0
27919,61850.0,Indianola,Illinois,IL,Vermilion,39.9268,-87.7388,-1.0
27920,61851.0,Ivesdale,Illinois,IL,Champaign,39.9502,-88.4451,-1.0
27921,61852.0,Longview,Illinois,IL,Champaign,39.9012,-88.0753,-1.0
27922,61853.0,Mahomet,Illinois,IL,Champaign,40.1964,-88.3928,-1.0
27923,61854.0,Mansfield,Illinois,IL,Piatt,40.2147,-88.5179,-1.0
27924,61855.0,Milmine,Illinois,IL,Piatt,39.9238,-88.6599,-1.0
27926,61857.0,Muncie,Illinois,IL,Vermilion,40.1165,-87.8447,-1.0
27927,61858.0,Oakwood,Illinois,IL,Vermilion,40.1167,-87.7825,-1.0
27928,61859.0,Ogden,Illinois,IL,Champaign,40.1401,-87.9665,-1.0
27929,61862.0,Penfield,Illinois,IL,Champaign,40.3101,-87.957,-1.0
27930,61863.0,Pesotum,Illinois,IL,Champaign,39.9151,-88.2743,-1.0
27931,61864.0,Philo,Illinois,IL,Champaign,40.0052,-88.1595,-1.0
27932,61865.0,Potomac,Illinois,IL,Vermilion,40.309,-87.8232,-1.0
27933,61866.0,Rantoul,Illinois,IL,Champaign,40.3107,-88.1462,-1.0
27934,61868.0,Rantoul,Illinois,IL,-1,40.2959,-88.1499,-1.0
27935,61870.0,Ridge Farm,Illinois,IL,Vermilion,39.9155,-87.6346,-1.0
27936,61871.0,Royal,Illinois,IL,Champaign,40.1924,-87.9742,-1.0
27937,61872.0,Sadorus,Illinois,IL,Champaign,39.9613,-88.3447,-1.0
27938,61873.0,Saint Joseph,Illinois,IL,Champaign,40.1207,-88.0472,-1.0
27939,61874.0,Savoy,Illinois,IL,Champaign,40.0654,-88.2528,-1.0
27940,61875.0,Seymour,Illinois,IL,Champaign,40.1035,-88.3944,-1.0
27941,61876.0,Sidell,Illinois,IL,Vermilion,39.911,-87.8248,-1.0
27942,61877.0,Sidney,Illinois,IL,Champaign,40.0232,-88.069,-1.0
27943,61878.0,Thomasboro,Illinois,IL,Champaign,40.2402,-88.183,-1.0
27944,61880.0,Tolono,Illinois,IL,Champaign,39.985,-88.2596,-1.0
27945,61882.0,Weldon,Illinois,IL,De Witt,40.1177,-88.7531,-1.0
27946,61883.0,Westville,Illinois,IL,Vermilion,40.0451,-87.636,-1.0
27947,61884.0,White Heath,Illinois,IL,Piatt,40.1009,-88.5193,-1.0
27948,61910.0,Arcola,Illinois,IL,Douglas,39.687,-88.3037,-1.0
27949,61911.0,Arthur,Illinois,IL,Douglas,39.7077,-88.4555,-1.0
27950,61912.0,Ashmore,Illinois,IL,Coles,39.5254,-88.0341,-1.0
27951,61913.0,Atwood,Illinois,IL,Douglas,39.8044,-88.4494,-1.0
27952,61914.0,Bethany,Illinois,IL,Moultrie,39.6348,-88.7543,-1.0
27953,61917.0,Brocton,Illinois,IL,Edgar,39.6923,-87.9263,-1.0
27954,61919.0,Camargo,Illinois,IL,Douglas,39.8,-88.1468,-1.0
27956,61924.0,Chrisman,Illinois,IL,Edgar,39.7996,-87.6556,-1.0
27957,61925.0,Dalton City,Illinois,IL,Moultrie,39.7119,-88.7975,-1.0
27958,61928.0,Gays,Illinois,IL,Moultrie,39.4796,-88.5242,-1.0
27959,61929.0,Hammond,Illinois,IL,Piatt,39.7946,-88.5793,-1.0
27960,61930.0,Hindsboro,Illinois,IL,Douglas,39.7018,-88.1486,-1.0
27961,61931.0,Humboldt,Illinois,IL,Coles,39.6012,-88.3141,-1.0
27962,61932.0,Hume,Illinois,IL,Edgar,39.8009,-87.8747,-1.0
27963,61933.0,Kansas,Illinois,IL,Edgar,39.5525,-87.9352,-1.0
27964,61936.0,La Place,Illinois,IL,Piatt,39.7983,-88.7272,-1.0
27965,61937.0,Lovington,Illinois,IL,Moultrie,39.7192,-88.6417,-1.0
27967,61940.0,Metcalf,Illinois,IL,Edgar,39.8008,-87.7955,-1.0
27968,61941.0,Murdock,Illinois,IL,Douglas,39.8,-88.183,-1.0
27969,61942.0,Newman,Illinois,IL,Douglas,39.7848,-88.0001,-1.0
27970,61943.0,Oakland,Illinois,IL,Coles,39.6516,-88.0253,-1.0
27972,61949.0,Redmon,Illinois,IL,Edgar,39.6601,-87.8633,-1.0
27973,61951.0,Sullivan,Illinois,IL,Moultrie,39.5934,-88.6038,-1.0
27974,61953.0,Tuscola,Illinois,IL,Douglas,39.7995,-88.2816,-1.0
27975,61955.0,Vermilion,Illinois,IL,Edgar,39.6799,-87.7502,-1.0
27976,61956.0,Villa Grove,Illinois,IL,Douglas,39.8687,-88.1616,-1.0
27977,61957.0,Windsor,Illinois,IL,Shelby,39.4302,-88.5857,-1.0
27978,62001.0,Alhambra,Illinois,IL,Madison,38.8822,-89.7441,-1.0
27980,62006.0,Batchtown,Illinois,IL,Calhoun,39.0725,-90.6591,-1.0
27981,62009.0,Benld,Illinois,IL,Macoupin,39.0939,-89.8031,-1.0
27982,62010.0,Bethalto,Illinois,IL,Madison,38.9074,-90.0344,-1.0
27983,62011.0,Bingham,Illinois,IL,Fayette,39.1128,-89.2125,-1.0
27984,62012.0,Brighton,Illinois,IL,Jersey,39.0361,-90.1443,-1.0
27985,62013.0,Brussels,Illinois,IL,Calhoun,38.9255,-90.5968,-1.0
27986,62014.0,Bunker Hill,Illinois,IL,Macoupin,39.0408,-89.9624,-1.0
27987,62015.0,Butler,Illinois,IL,Montgomery,39.2114,-89.5305,-1.0
27988,62016.0,Carrollton,Illinois,IL,Greene,39.3009,-90.4092,-1.0
27989,62017.0,Coffeen,Illinois,IL,Montgomery,39.0908,-89.3945,-1.0
27990,62018.0,Cottage Hills,Illinois,IL,Madison,38.9124,-90.0826,-1.0
27991,62019.0,Donnellson,Illinois,IL,Bond,39.0344,-89.4909,-1.0
27992,62021.0,Dorsey,Illinois,IL,Madison,38.9832,-89.9786,-1.0
27993,62022.0,Dow,Illinois,IL,Jersey,39.0312,-90.3011,-1.0
27994,62023.0,Eagarville,Illinois,IL,Macoupin,39.1118,-89.7855,-1.0
27995,62024.0,East Alton,Illinois,IL,Madison,38.8803,-90.083,-1.0
27996,62025.0,Edwardsville,Illinois,IL,Madison,38.805,-89.9637,-1.0
27997,62026.0,Edwardsville,Illinois,IL,Madison,38.7337,-89.943,-1.0
27998,62027.0,Eldred,Illinois,IL,Greene,39.2836,-90.5329,-1.0
27999,62028.0,Elsah,Illinois,IL,Jersey,38.9594,-90.3541,-1.0
28000,62030.0,Fidelity,Illinois,IL,Jersey,39.1546,-90.1642,-1.0
28001,62031.0,Fieldon,Illinois,IL,Jersey,39.1086,-90.5297,-1.0
28002,62032.0,Fillmore,Illinois,IL,Montgomery,39.1039,-89.2946,-1.0
28003,62033.0,Gillespie,Illinois,IL,Macoupin,39.1341,-89.8442,-1.0
28004,62034.0,Glen Carbon,Illinois,IL,Madison,38.7609,-89.9706,-1.0
28005,62035.0,Godfrey,Illinois,IL,Madison,38.946,-90.206,-1.0
28006,62036.0,Golden Eagle,Illinois,IL,Calhoun,38.8961,-90.5602,-1.0
28007,62037.0,Grafton,Illinois,IL,Jersey,39.0021,-90.4323,-1.0
28008,62040.0,Granite City,Illinois,IL,Madison,38.7261,-90.1106,-1.0
28009,62044.0,Greenfield,Illinois,IL,Greene,39.3491,-90.2089,-1.0
28010,62045.0,Hamburg,Illinois,IL,Calhoun,39.2235,-90.6995,-1.0
28011,62046.0,Hamel,Illinois,IL,Madison,38.8901,-89.8457,-1.0
28012,62047.0,Hardin,Illinois,IL,Calhoun,39.1547,-90.624,-1.0
28013,62048.0,Hartford,Illinois,IL,Madison,38.8278,-90.0926,-1.0
28014,62049.0,Hillsboro,Illinois,IL,Montgomery,39.1494,-89.4881,-1.0
28015,62050.0,Hillview,Illinois,IL,Greene,39.4674,-90.5128,-1.0
28016,62051.0,Irving,Illinois,IL,Montgomery,39.2089,-89.4104,-1.0
28017,62052.0,Jerseyville,Illinois,IL,Jersey,39.1213,-90.3338,-1.0
28018,62053.0,Kampsville,Illinois,IL,Calhoun,39.3064,-90.6269,-1.0
28019,62054.0,Kane,Illinois,IL,Greene,39.2037,-90.3719,-1.0
28020,62056.0,Litchfield,Illinois,IL,Montgomery,39.1793,-89.6499,-1.0
28021,62058.0,Livingston,Illinois,IL,Madison,38.969,-89.7668,-1.0
28022,62059.0,Lovejoy,Illinois,IL,St. Clair,38.44,-89.9835,-1.0
28023,62060.0,Madison,Illinois,IL,Madison,38.6811,-90.1566,-1.0
28024,62061.0,Marine,Illinois,IL,Madison,38.7793,-89.7786,-1.0
28025,62062.0,Maryville,Illinois,IL,Madison,38.7138,-89.9658,-1.0
28026,62063.0,Medora,Illinois,IL,Jersey,39.1986,-90.1542,-1.0
28027,62065.0,Michael,Illinois,IL,Calhoun,39.1343,-90.6938,-1.0
28028,62067.0,Moro,Illinois,IL,Madison,38.9318,-89.9618,-1.0
28029,62069.0,Mount Olive,Illinois,IL,Macoupin,39.0705,-89.7448,-1.0
28030,62070.0,Mozier,Illinois,IL,Calhoun,39.1343,-90.6938,-1.0
28031,62071.0,National Stock Yards,Illinois,IL,St. Clair,38.6516,-90.1639,-1.0
28032,62074.0,New Douglas,Illinois,IL,Madison,38.9676,-89.7392,-1.0
28033,62075.0,Nokomis,Illinois,IL,Montgomery,39.3036,-89.2853,-1.0
28034,62076.0,Ohlman,Illinois,IL,Montgomery,39.3434,-89.2191,-1.0
28035,62077.0,Panama,Illinois,IL,Montgomery,39.0317,-89.5237,-1.0
28036,62078.0,Patterson,Illinois,IL,Greene,39.3197,-90.3852,-1.0
28037,62079.0,Piasa,Illinois,IL,Macoupin,39.1128,-90.1198,-1.0
28038,62080.0,Ramsey,Illinois,IL,Fayette,39.0781,-89.1051,-1.0
28039,62081.0,Rockbridge,Illinois,IL,Greene,39.2831,-90.2558,-1.0
28040,62082.0,Roodhouse,Illinois,IL,Greene,39.4846,-90.3498,-1.0
28041,62083.0,Rosamond,Illinois,IL,Christian,39.3743,-89.1983,-1.0
28042,62084.0,Roxana,Illinois,IL,Madison,38.8482,-90.0798,-1.0
28043,62085.0,Sawyerville,Illinois,IL,Macoupin,39.0828,-89.8043,-1.0
28044,62086.0,Sorento,Illinois,IL,Bond,38.9693,-89.5653,-1.0
28045,62087.0,South Roxana,Illinois,IL,Madison,38.8225,-90.0583,-1.0
28046,62088.0,Staunton,Illinois,IL,Macoupin,39.0135,-89.7857,-1.0
28047,62089.0,Taylor Springs,Illinois,IL,Montgomery,39.1218,-89.4942,-1.0
28048,62090.0,Venice,Illinois,IL,Madison,38.6706,-90.1689,-1.0
28049,62091.0,Walshville,Illinois,IL,Montgomery,39.0473,-89.635,-1.0
28050,62092.0,White Hall,Illinois,IL,Greene,39.4288,-90.4019,-1.0
28051,62093.0,Wilsonville,Illinois,IL,Macoupin,39.0695,-89.8565,-1.0
28052,62094.0,Witt,Illinois,IL,Montgomery,39.2469,-89.3414,-1.0
28053,62095.0,Wood River,Illinois,IL,Madison,38.8643,-90.0875,-1.0
28054,62097.0,Worden,Illinois,IL,Madison,38.9449,-89.8532,-1.0
28055,62098.0,Wrights,Illinois,IL,Greene,39.3762,-90.2933,-1.0
28063,62208.0,Fairview Heights,Illinois,IL,St. Clair,38.596,-90.0071,-1.0
28064,62214.0,Addieville,Illinois,IL,Washington,38.3815,-89.5794,-1.0
28066,62216.0,Aviston,Illinois,IL,Clinton,38.6089,-89.6034,-1.0
28067,62217.0,Baldwin,Illinois,IL,Randolph,38.1754,-89.8414,-1.0
28068,62218.0,Bartelso,Illinois,IL,Clinton,38.5385,-89.4578,-1.0
28069,62219.0,Beckemeyer,Illinois,IL,Clinton,38.6058,-89.4319,-1.0
28074,62224.0,Mascoutah,Illinois,IL,St. Clair,38.44,-89.9835,-1.0
28075,62225.0,Scott Air Force Base,Illinois,IL,St. Clair,38.5432,-89.859,-1.0
28077,62230.0,Breese,Illinois,IL,Clinton,38.6188,-89.5284,-1.0
28078,62231.0,Carlyle,Illinois,IL,Clinton,38.6066,-89.3805,-1.0
28079,62232.0,Caseyville,Illinois,IL,St. Clair,38.6345,-90.0135,-1.0
28080,62233.0,Chester,Illinois,IL,Randolph,37.9188,-89.8218,-1.0
28081,62234.0,Collinsville,Illinois,IL,Madison,38.6835,-89.9853,-1.0
28082,62236.0,Columbia,Illinois,IL,Monroe,38.4325,-90.2027,-1.0
28083,62237.0,Coulterville,Illinois,IL,Randolph,38.1753,-89.6479,-1.0
28084,62238.0,Cutler,Illinois,IL,Perry,38.0427,-89.5661,-1.0
28085,62239.0,Dupo,Illinois,IL,St. Clair,38.5257,-90.1874,-1.0
28086,62240.0,East Carondelet,Illinois,IL,St. Clair,38.5349,-90.2208,-1.0
28087,62241.0,Ellis Grove,Illinois,IL,Randolph,38.0054,-89.9008,-1.0
28088,62242.0,Evansville,Illinois,IL,Randolph,38.0926,-89.917,-1.0
28089,62243.0,Freeburg,Illinois,IL,St. Clair,38.408,-89.9181,-1.0
28090,62244.0,Fults,Illinois,IL,Monroe,38.1797,-90.1974,-1.0
28091,62245.0,Germantown,Illinois,IL,Clinton,38.5487,-89.5413,-1.0
28092,62246.0,Greenville,Illinois,IL,Bond,38.8933,-89.4052,-1.0
28093,62247.0,Hagarstown,Illinois,IL,Fayette,38.9771,-88.9755,-1.0
28094,62248.0,Hecker,Illinois,IL,Monroe,38.3044,-89.9935,-1.0
28095,62249.0,Highland,Illinois,IL,Madison,38.7631,-89.6789,-1.0
28096,62250.0,Hoffman,Illinois,IL,Clinton,38.5408,-89.2661,-1.0
28097,62252.0,Huey,Illinois,IL,Clinton,38.6018,-89.2915,-1.0
28098,62253.0,Keyesport,Illinois,IL,Clinton,38.7769,-89.2975,-1.0
28099,62254.0,Lebanon,Illinois,IL,St. Clair,38.6053,-89.7992,-1.0
28100,62255.0,Lenzburg,Illinois,IL,St. Clair,38.295,-89.7922,-1.0
28101,62256.0,Maeystown,Illinois,IL,Monroe,38.3043,-90.1356,-1.0
28102,62257.0,Marissa,Illinois,IL,St. Clair,38.2455,-89.7501,-1.0
28103,62258.0,Mascoutah,Illinois,IL,St. Clair,38.4745,-89.7877,-1.0
28104,62259.0,Menard,Illinois,IL,Randolph,38.0131,-89.8996,-1.0
28105,62260.0,Millstadt,Illinois,IL,St. Clair,38.4443,-90.0888,-1.0
28106,62261.0,Modoc,Illinois,IL,Randolph,38.0507,-90.0163,-1.0
28107,62262.0,Mulberry Grove,Illinois,IL,Bond,38.9311,-89.2463,-1.0
28108,62263.0,Nashville,Illinois,IL,Washington,38.3352,-89.3841,-1.0
28109,62264.0,New Athens,Illinois,IL,St. Clair,38.316,-89.8728,-1.0
28110,62265.0,New Baden,Illinois,IL,Clinton,38.5315,-89.6922,-1.0
28111,62266.0,New Memphis,Illinois,IL,Clinton,38.4857,-89.6816,-1.0
28112,62268.0,Oakdale,Illinois,IL,Washington,38.2573,-89.596,-1.0
28113,62269.0,O Fallon,Illinois,IL,St. Clair,38.5718,-89.8957,-1.0
28114,62271.0,Okawville,Illinois,IL,Washington,38.4319,-89.523,-1.0
28115,62272.0,Percy,Illinois,IL,Randolph,38.0126,-89.617,-1.0
28116,62273.0,Pierron,Illinois,IL,Bond,38.8845,-89.4449,-1.0
28118,62275.0,Pocahontas,Illinois,IL,Bond,38.7846,-89.5247,-1.0
28119,62277.0,Prairie Du Rocher,Illinois,IL,Randolph,38.1142,-90.0341,-1.0
28120,62278.0,Red Bud,Illinois,IL,Randolph,38.1907,-89.9884,-1.0
28121,62279.0,Renault,Illinois,IL,Monroe,38.1521,-90.1346,-1.0
28122,62280.0,Rockwood,Illinois,IL,Randolph,37.8322,-89.6214,-1.0
28123,62281.0,Saint Jacob,Illinois,IL,Madison,38.7059,-89.7925,-1.0
28124,62282.0,Saint Libory,Illinois,IL,St. Clair,38.3632,-89.7139,-1.0
28125,62283.0,Shattuc,Illinois,IL,Clinton,38.6435,-89.2054,-1.0
28126,62284.0,Smithboro,Illinois,IL,Bond,38.8739,-89.3266,-1.0
28127,62285.0,Smithton,Illinois,IL,St. Clair,38.4231,-89.9896,-1.0
28129,62288.0,Steeleville,Illinois,IL,Randolph,38.0057,-89.6665,-1.0
28130,62289.0,Summerfield,Illinois,IL,St. Clair,38.5967,-89.7512,-1.0
28131,62292.0,Tilden,Illinois,IL,Randolph,38.2122,-89.6895,-1.0
28132,62293.0,Trenton,Illinois,IL,Clinton,38.6191,-89.6447,-1.0
28134,62295.0,Valmeyer,Illinois,IL,Monroe,38.2805,-90.3122,-1.0
28135,62297.0,Walsh,Illinois,IL,Randolph,38.0203,-89.8297,-1.0
28136,62298.0,Waterloo,Illinois,IL,Monroe,38.3223,-90.1478,-1.0
28140,62310.0,Adrian,Illinois,IL,Hancock,40.4161,-91.2058,-1.0
28141,62311.0,Augusta,Illinois,IL,Hancock,40.2341,-90.9554,-1.0
28142,62312.0,Barry,Illinois,IL,Pike,39.7047,-91.0265,-1.0
28143,62313.0,Basco,Illinois,IL,Hancock,40.3283,-91.197,-1.0
28144,62314.0,Baylis,Illinois,IL,Pike,39.7612,-90.8832,-1.0
28145,62316.0,Bowen,Illinois,IL,Hancock,40.2341,-91.0705,-1.0
28146,62318.0,Burnside,Illinois,IL,Hancock,40.4881,-91.1358,-1.0
28147,62319.0,Camden,Illinois,IL,Schuyler,40.1511,-90.7544,-1.0
28148,62320.0,Camp Point,Illinois,IL,Adams,40.0293,-91.0769,-1.0
28150,62323.0,Chambersburg,Illinois,IL,Pike,39.8071,-90.663,-1.0
28151,62324.0,Clayton,Illinois,IL,Adams,40.0133,-90.9554,-1.0
28152,62325.0,Coatsburg,Illinois,IL,Adams,40.0554,-91.1747,-1.0
28153,62326.0,Colchester,Illinois,IL,McDonough,40.4156,-90.7846,-1.0
28154,62327.0,Colmar,Illinois,IL,-1,40.3545,-90.7533,-1.0
28155,62328.0,Columbus,Illinois,IL,-1,39.9326,-91.3022,-1.0
28156,62329.0,Colusa,Illinois,IL,Hancock,40.5714,-91.1682,-1.0
28157,62330.0,Dallas City,Illinois,IL,Hancock,40.572,-91.1255,-1.0
28158,62332.0,Detroit,Illinois,IL,-1,39.6183,-90.6545,-1.0
28159,62334.0,Elvaston,Illinois,IL,Hancock,40.4171,-91.2214,-1.0
28160,62336.0,Ferris,Illinois,IL,Hancock,40.4682,-91.171,-1.0
28161,62338.0,Fowler,Illinois,IL,Adams,39.9925,-91.2452,-1.0
28162,62339.0,Golden,Illinois,IL,Adams,40.1203,-91.0296,-1.0
28163,62340.0,Griggsville,Illinois,IL,Pike,39.7084,-90.7249,-1.0
28164,62341.0,Hamilton,Illinois,IL,Hancock,40.4392,-91.344,-1.0
28165,62343.0,Hull,Illinois,IL,Pike,39.7186,-91.2338,-1.0
28166,62344.0,Huntsville,Illinois,IL,Schuyler,40.1544,-90.8531,-1.0
28167,62345.0,Kinderhook,Illinois,IL,Pike,39.6953,-91.1637,-1.0
28168,62346.0,La Prairie,Illinois,IL,Adams,40.1572,-90.9844,-1.0
